CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
2814,2,1.4698,2,34.7394,2,203.3,2,36,8082.6,0.206,2,0.0008,2,I8S-S45
2816,2,1.4701,2,34.7395,2,203.3,2,36,8084.1,0.206,2,0.0008,2,I8S-S45
2818,2,1.4696,2,34.7395,2,203.3,2,24,8085.3,0.207,2,0.0008,2,I8S-S45
2820,2,1.4621,2,34.739,2,203.4,2,36,8086.6,0.207,2,0.0008,2,I8S-S45
2822,2,1.4614,2,34.739,2,203.4,2,36,8088,0.207,2,0.0008,2,I8S-S45
2824,2,1.4617,2,34.7387,2,203.4,2,60,8090.8,0.215,2,0.0016,2,I8S-S45
2826,2,1.4606,2,34.7391,2,203.5,2,36,8096,0.206,2,0.0016,2,I8S-S45
2828,2,1.4569,2,34.7389,2,203.4,2,36,8097.5,0.214,2,0.0012,2,I8S-S45
2830,2,1.4522,2,34.7387,2,203.4,2,24,8098.8,0.211,2,0.0008,2,I8S-S45
2832,2,1.4471,2,34.7385,2,203.5,2,24,8099.8,0.211,2,0.0008,2,I8S-S45
2834,2,1.4442,2,34.7385,2,203.6,2,24,8100.8,0.21,2,0.0008,2,I8S-S45
2836,2,1.4429,2,34.7384,2,203.6,2,24,8101.8,0.202,2,0.0016,2,I8S-S45
2838,2,1.4415,2,34.738,2,203.7,2,48,8103.3,0.202,2,0.002,2,I8S-S45
2840,2,1.4423,2,34.7379,2,203.7,2,36,8109.6,0.207,2,0.0016,2,I8S-S45
2842,2,1.4375,2,34.7381,2,203.6,2,24,8110.8,0.207,2,0.0008,2,I8S-S45
2844,2,1.4323,2,34.7378,2,203.7,2,36,8112.1,0.208,2,0.0008,2,I8S-S45
2846,2,1.4289,2,34.7376,2,203.7,2,36,8113.6,0.207,2,0.0008,2,I8S-S45
2848,2,1.4265,2,34.7373,2,203.7,2,60,8115.5,0.208,2,0.0008,2,I8S-S45
2850,2,1.4242,2,34.7374,2,203.8,2,48,8117.8,0.213,2,0.0008,2,I8S-S45
2852,2,1.4223,2,34.7374,2,203.8,2,36,8119.5,0.206,2,0.0008,2,I8S-S45
2854,2,1.4235,2,34.7375,2,203.8,2,24,8120.8,0.206,2,0.0008,2,I8S-S45
2856,2,1.4232,2,34.7374,2,203.8,2,36,8122,0.205,2,0.0008,2,I8S-S45
2858,2,1.4233,2,34.7372,2,203.8,2,48,8123.8,0.212,2,0.0008,2,I8S-S45
2860,2,1.4237,2,34.7375,2,203.8,2,36,8129.1,0.209,2,0.0008,2,I8S-S45
2862,2,1.4231,2,34.7374,2,203.9,2,36,8130.5,0.208,2,0.0008,2,I8S-S45
2864,2,1.4221,2,34.7373,2,203.9,2,48,8132.3,0.207,2,0.0008,2,I8S-S45
2866,2,1.4179,2,34.7372,2,203.9,2,36,8134.1,0.209,2,0.0008,2,I8S-S45
2868,2,1.4144,2,34.7371,2,203.9,2,24,8135.3,0.199,2,0.0008,2,I8S-S45
2870,2,1.4116,2,34.7367,2,203.9,2,24,8136.3,0.209,2,0.0008,2,I8S-S45
2872,2,1.4068,2,34.7366,2,204,2,36,8137.5,0.204,2,0.0008,2,I8S-S45
2874,2,1.4058,2,34.7364,2,204,2,60,8140.3,0.204,2,0.0008,2,I8S-S45
2876,2,1.4032,2,34.737,2,204.1,2,24,8145.3,0.206,2,0.0008,2,I8S-S45
2878,2,1.4017,2,34.7365,2,204,2,24,8146.3,0.203,2,0.0008,2,I8S-S45
2880,2,1.3989,2,34.7362,2,204,2,24,8147.3,0.204,2,0.0008,2,I8S-S45
2882,2,1.3962,2,34.736,2,204,2,48,8148.8,0.203,2,0.0008,2,I8S-S45
2884,2,1.3937,2,34.7358,2,204.1,2,84,8151.5,0.208,2,0.0008,2,I8S-S45
2886,2,1.3911,2,34.7359,2,204.1,2,36,8154,0.209,2,0.0008,2,I8S-S45
2888,2,1.3896,2,34.7358,2,204.2,2,36,8155.5,0.206,2,0.0008,2,I8S-S45
2890,2,1.3883,2,34.7358,2,204.2,2,48,8157.3,0.208,2,0.0008,2,I8S-S45
2892,2,1.386,2,34.7358,2,204.2,2,36,8159,0.203,2,0.0008,2,I8S-S45
2894,2,1.3847,2,34.7356,2,204.2,2,36,8160.5,0.206,2,0.0008,2,I8S-S45
2896,2,1.3836,2,34.7354,2,204.2,2,60,8162.5,0.208,2,0.0008,2,I8S-S45
2898,2,1.3805,2,34.7351,2,204.2,2,84,8165.5,0.207,2,0.0008,2,I8S-S45
2900,2,1.3807,2,34.7354,2,204.3,2,60,8168.5,0.208,2,0.0008,2,I8S-S45
2902,2,1.3783,2,34.7352,2,204.3,2,36,8170.5,0.208,2,0.0008,2,I8S-S45
2904,2,1.3714,2,34.7349,2,204.4,2,36,8172,0.207,2,0.0008,2,I8S-S45
2906,2,1.3654,2,34.7347,2,204.4,2,24,8173.3,0.203,2,0.0012,2,I8S-S45
2908,2,1.3634,2,34.7346,2,204.4,2,36,8174.5,0.205,2,0.0012,2,I8S-S45
2910,2,1.3619,2,34.7344,2,204.4,2,36,8176,0.209,2,0.0012,2,I8S-S45
2912,2,1.3602,2,34.7344,2,204.4,2,48,8177.8,0.205,2,0.0012,2,I8S-S45
2914,2,1.3585,2,34.734,2,204.5,2,96,8181.3,0.205,2,0.0016,2,I8S-S45
2916,2,1.356,2,34.7344,2,204.6,2,36,8185.6,0.204,2,0.0016,2,I8S-S45
2918,2,1.354,2,34.7343,2,204.5,2,24,8186.8,0.198,2,0.0016,2,I8S-S45
2920,2,1.352,2,34.7341,2,204.5,2,24,8187.8,0.209,2,0.0016,2,I8S-S45
2922,2,1.3498,2,34.734,2,204.5,2,36,8189,0.207,2,0.0016,2,I8S-S45
2924,2,1.3489,2,34.7337,2,204.6,2,24,8190.3,0.21,2,0.0016,2,I8S-S45
2926,2,1.3445,2,34.7335,2,204.6,2,60,8192.1,0.206,2,0.0016,2,I8S-S45
2928,2,1.3426,2,34.7334,2,204.7,2,48,8194.3,0.205,2,0.0016,2,I8S-S45
2930,2,1.3415,2,34.7333,2,204.7,2,48,8196.3,0.203,2,0.0016,2,I8S-S45
2932,2,1.339,2,34.7333,2,204.7,2,72,8198.8,0.203,2,0.0016,2,I8S-S45
2934,2,1.3357,2,34.7329,2,204.7,2,72,8201.8,0.204,2,0.0016,2,I8S-S45
2936,2,1.3349,2,34.7332,2,204.7,2,36,8204,0.207,2,0.0016,2,I8S-S45
2938,2,1.3311,2,34.733,2,204.7,2,36,8205.5,0.206,2,0.0016,2,I8S-S45
2940,2,1.3304,2,34.733,2,204.8,2,36,8207,0.209,2,0.0016,2,I8S-S45
2942,2,1.3302,2,34.7328,2,204.8,2,36,8208.5,0.207,2,0.0016,2,I8S-S45
2944,2,1.3294,2,34.7327,2,204.9,2,48,8210.3,0.206,2,0.0016,2,I8S-S45
2946,2,1.3282,2,34.7328,2,204.9,2,36,8212,0.207,2,0.0016,2,I8S-S45
2948,2,1.3258,2,34.7326,2,204.9,2,36,8213.5,0.209,2,0.0016,2,I8S-S45
2950,2,1.3195,2,34.732,2,204.9,2,108,8216.5,0.206,2,0.0016,2,I8S-S45
2952,2,1.3131,2,34.7318,2,204.9,2,60,8220,0.206,2,0.0016,2,I8S-S45
2954,2,1.3115,2,34.7319,2,204.9,2,48,8222.3,0.211,2,0.0016,2,I8S-S45
2956,2,1.3099,2,34.732,2,204.8,2,24,8223.8,0.212,2,0.0016,2,I8S-S45
2958,2,1.3083,2,34.7318,2,204.9,2,36,8225.1,0.206,2,0.0016,2,I8S-S45
2960,2,1.3078,2,34.7319,2,204.9,2,24,8226.3,0.204,2,0.0016,2,I8S-S45
2962,2,1.305,2,34.7316,2,205,2,24,8227.3,0.212,2,0.0016,2,I8S-S45
2964,2,1.3031,2,34.7314,2,205,2,36,8228.6,0.209,2,0.0016,2,I8S-S45
2966,2,1.3018,2,34.7311,2,205.1,2,72,8232.3,0.205,2,0.0016,2,I8S-S45
2968,2,1.3004,2,34.7314,2,205.1,2,60,8236.5,0.204,2,0.002,2,I8S-S45
2970,2,1.2988,2,34.7315,2,205.2,2,36,8238.5,0.211,2,0.002,2,I8S-S45
2972,2,1.2972,2,34.7315,2,205.1,2,24,8239.8,0.21,2,0.002,2,I8S-S45
2974,2,1.2947,2,34.7311,2,205.1,2,24,8240.8,0.204,2,0.0024,2,I8S-S45
2976,2,1.2927,2,34.7311,2,205.2,2,24,8241.8,0.205,2,0.0024,2,I8S-S45
2978,2,1.2928,2,34.7312,2,205.2,2,36,8243,0.208,2,0.0024,2,I8S-S45
2980,2,1.2927,2,34.7311,2,205.2,2,36,8244.6,0.213,2,0.0024,2,I8S-S45
2982,2,1.2938,2,34.7308,2,205.3,2,47,8248.5,0.206,2,0.0024,2,I8S-S45
2984,2,1.2913,2,34.7311,2,205.3,2,36,8252.6,0.202,2,0.0024,2,I8S-S45
2986,2,1.291,2,34.7312,2,205.2,2,24,8253.8,0.21,2,0.0024,2,I8S-S45
2988,2,1.2899,2,34.731,2,205.2,2,24,8254.8,0.204,2,0.0024,2,I8S-S45
2990,2,1.2888,2,34.731,2,205.3,2,36,8256.1,0.204,2,0.0024,2,I8S-S45
2992,2,1.2866,2,34.7308,2,205.3,2,36,8257.5,0.203,2,0.0024,2,I8S-S45
2994,2,1.2851,2,34.7306,2,205.4,2,48,8259.3,0.203,2,0.0024,2,I8S-S45
2996,2,1.2844,2,34.7305,2,205.4,2,60,8261.5,0.206,2,0.0024,2,I8S-S45
2998,2,1.283,2,34.7301,2,205.4,2,108,8265.3,0.208,2,0.0024,2,I8S-S45
3000,2,1.2799,2,34.7305,2,205.3,2,36,8268.6,0.21,2,0.0024,2,I8S-S45
3002,2,1.2788,2,34.7306,2,205.4,2,36,8270.1,0.211,2,0.0024,2,I8S-S45
3004,2,1.2742,2,34.7303,2,205.4,2,24,8271.3,0.205,2,0.0024,2,I8S-S45
3006,2,1.2726,2,34.7304,2,205.5,2,24,8272.3,0.204,2,0.0024,2,I8S-S45
3008,2,1.2713,2,34.7303,2,205.5,2,24,8273.3,0.206,2,0.0024,2,I8S-S45
3010,2,1.2708,2,34.7301,2,205.6,2,36,8274.5,0.205,2,0.0024,2,I8S-S45
3012,2,1.2702,2,34.7298,2,205.6,2,60,8276.5,0.202,2,0.0024,2,I8S-S45
3014,2,1.271,2,34.7299,2,205.6,2,36,8282.6,0.203,2,0.0024,2,I8S-S45
3016,2,1.2662,2,34.7299,2,205.6,2,24,8283.8,0.203,2,0.0024,2,I8S-S45
3018,2,1.2655,2,34.7298,2,205.6,2,24,8284.8,0.206,2,0.0024,2,I8S-S45
3020,2,1.2647,2,34.7295,2,205.6,2,24,8285.8,0.207,2,0.0024,2,I8S-S45
3022,2,1.262,2,34.7294,2,205.7,2,36,8287.1,0.205,2,0.0024,2,I8S-S45
3024,2,1.2594,2,34.7289,2,205.8,2,84,8289.5,0.208,2,0.0024,2,I8S-S45
3026,2,1.2587,2,34.7293,2,205.8,2,36,8292.1,0.204,2,0.0028,2,I8S-S45
3028,2,1.2585,2,34.7294,2,205.8,2,24,8293.3,0.205,2,0.0032,2,I8S-S45
3030,2,1.2573,2,34.7291,2,205.8,2,48,8294.8,0.2,2,0.0028,2,I8S-S45
3032,2,1.2571,2,34.7289,2,205.7,2,60,8298.3,0.208,2,0.0024,2,I8S-S45
3034,2,1.2555,2,34.7293,2,205.8,2,24,8300.8,0.214,2,0.0024,2,I8S-S45
3036,2,1.2555,2,34.7293,2,205.8,2,36,8302.1,0.208,2,0.0024,2,I8S-S45
3038,2,1.2549,2,34.7291,2,205.8,2,48,8303.8,0.205,2,0.0024,2,I8S-S45
3040,2,1.2504,2,34.7288,2,205.7,2,60,8306,0.212,2,0.0024,2,I8S-S45
3042,2,1.2469,2,34.7288,2,205.8,2,36,8308,0.205,2,0.0024,2,I8S-S45
3044,2,1.2444,2,34.7285,2,205.8,2,36,8309.5,0.209,2,0.0024,2,I8S-S45
3046,2,1.2429,2,34.7283,2,205.9,2,72,8311.8,0.21,2,0.0024,2,I8S-S45
3048,2,1.2424,2,34.7285,2,205.9,2,48,8314.3,0.212,2,0.0024,2,I8S-S45
3050,2,1.2419,2,34.7286,2,205.9,2,36,8316,0.207,2,0.0024,2,I8S-S45
3052,2,1.2418,2,34.7285,2,205.9,2,24,8317.3,0.204,2,0.0024,2,I8S-S45
3054,2,1.2414,2,34.7285,2,205.9,2,48,8318.8,0.208,2,0.0024,2,I8S-S45
3056,2,1.2411,2,34.7283,2,205.9,2,72,8321.3,0.205,2,0.0024,2,I8S-S45
3058,2,1.2412,2,34.7281,2,205.9,2,108,8325,0.208,2,0.0024,2,I8S-S45
3060,2,1.2409,2,34.7284,2,205.9,2,36,8328,0.207,2,0.0024,2,I8S-S45
3062,2,1.2398,2,34.7284,2,205.9,2,24,8329.3,0.208,2,0.0028,2,I8S-S45
3064,2,1.2379,2,34.7284,2,205.9,2,36,8330.5,0.211,2,0.0028,2,I8S-S45
3066,2,1.2371,2,34.7287,2,205.9,2,24,8331.8,0.208,2,0.0028,2,I8S-S45
3068,2,1.2363,2,34.7287,2,206,2,24,8332.8,0.207,2,0.0028,2,I8S-S45
3070,2,1.2362,2,34.7285,2,206,2,24,8333.8,0.2,2,0.0028,2,I8S-S45
3072,2,1.2351,2,34.7282,2,206.1,2,36,8335,0.204,2,0.0028,2,I8S-S45
3074,2,1.2364,2,34.7277,2,206.1,2,60,8340,0.207,2,0.0032,2,I8S-S45
3076,2,1.2317,2,34.7282,2,206.2,2,24,8343.8,0.208,2,0.0036,2,I8S-S45
3078,2,1.2303,2,34.7279,2,206.1,2,24,8344.8,0.208,2,0.0032,2,I8S-S45
3080,2,1.2283,2,34.7279,2,206.1,2,24,8345.8,0.208,2,0.0028,2,I8S-S45
3082,2,1.2266,2,34.7277,2,206.1,2,24,8346.8,0.209,2,0.0028,2,I8S-S45
