CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
4400,2,1.1707,2,34.715,2,192.2,2,0.201,1,0.0004,2,I9N-S145
4402,2,1.1708,2,34.715,2,192.2,2,0.201,1,0.0004,2,I9N-S145
4404,2,1.1708,2,34.715,2,192.2,2,0.2,1,0.0004,2,I9N-S145
4406,2,1.1708,2,34.7151,2,192.2,2,0.205,1,0.0008,2,I9N-S145
4408,2,1.171,2,34.7151,2,192.3,2,0.199,1,0.0012,2,I9N-S145
4410,2,1.1709,2,34.7151,2,192.3,2,0.202,1,0.0012,2,I9N-S145
4412,2,1.1702,2,34.715,2,192.4,2,0.2,1,0.0008,2,I9N-S145
4414,2,1.1703,2,34.715,2,192.4,2,0.202,1,0.0012,2,I9N-S145
4416,2,1.1705,2,34.7149,2,192.4,2,0.201,1,0.0012,2,I9N-S145
4418,2,1.1707,2,34.7149,2,192.3,2,0.201,1,0.0012,2,I9N-S145
4420,2,1.1709,2,34.715,2,192.2,2,0.206,1,0.0012,2,I9N-S145
4422,2,1.1711,2,34.715,2,192.3,2,0.202,1,0.0012,2,I9N-S145
4424,2,1.1713,2,34.7149,2,192.3,2,0.204,1,0.0008,2,I9N-S145
4426,2,1.1715,2,34.7149,2,192.4,2,0.205,1,0.0012,2,I9N-S145
4428,2,1.1712,2,34.715,2,192.4,2,0.203,1,0.0012,2,I9N-S145
4430,2,1.171,2,34.715,2,192.5,2,0.205,1,0.0012,2,I9N-S145
4432,2,1.1711,2,34.7149,2,192.5,2,0.201,1,0.0012,2,I9N-S145
4434,2,1.1713,2,34.715,2,192.3,2,0.202,1,0.0012,2,I9N-S145
4436,2,1.1715,2,34.7149,2,192.4,2,0.204,1,0.0012,2,I9N-S145
4438,2,1.1717,2,34.715,2,192.3,2,0.207,1,0.0012,2,I9N-S145
4440,2,1.1717,2,34.715,2,192.4,2,0.203,1,0.0012,2,I9N-S145
4442,2,1.1716,2,34.7149,2,192.4,2,0.205,1,0.0012,2,I9N-S145
4444,2,1.1716,2,34.7149,2,192.5,2,0.204,1,0.0012,2,I9N-S145
4446,2,1.1716,2,34.715,2,192.5,2,0.207,1,0.0016,2,I9N-S145
4448,2,1.1717,2,34.715,2,192.6,2,0.205,1,0.0024,2,I9N-S145
4450,2,1.1718,2,34.715,2,192.6,2,0.206,1,0.0024,2,I9N-S145
4452,2,1.1719,2,34.7148,2,192.6,2,0.208,1,0.002,2,I9N-S145
4454,2,1.1719,2,34.7149,2,192.5,2,0.204,1,0.002,2,I9N-S145
4456,2,1.172,2,34.7149,2,192.5,2,0.202,1,0.002,2,I9N-S145
4458,2,1.172,2,34.7149,2,192.4,2,0.201,1,0.002,2,I9N-S145
4460,2,1.1722,2,34.715,2,192.5,2,0.207,1,0.002,2,I9N-S145
4462,2,1.1723,2,34.715,2,192.5,2,0.2,1,0.0024,2,I9N-S145
4464,2,1.1725,2,34.7149,2,192.6,2,0.205,1,0.0024,2,I9N-S145
4466,2,1.1726,2,34.715,2,192.6,2,0.202,1,0.0024,2,I9N-S145
4468,2,1.1726,2,34.715,2,192.7,2,0.204,1,0.0024,2,I9N-S145
4470,2,1.1726,2,34.7149,2,192.7,2,0.198,1,0.0024,2,I9N-S145
4472,2,1.1728,2,34.7149,2,192.5,2,0.2,1,0.0024,2,I9N-S145
4474,2,1.173,2,34.715,2,192.5,2,0.205,1,0.0024,2,I9N-S145
4476,2,1.1731,2,34.7149,2,192.5,2,0.205,1,0.0016,2,I9N-S145
4478,2,1.1733,2,34.7149,2,192.6,2,0.198,1,0.0012,2,I9N-S145
4480,2,1.1735,2,34.715,2,192.6,2,0.204,1,0.0012,2,I9N-S145
4482,2,1.1738,2,34.7149,2,192.7,2,0.203,1,0.0016,2,I9N-S145
4484,2,1.174,2,34.7149,2,192.7,2,0.205,1,0.002,2,I9N-S145
4486,2,1.1741,2,34.7149,2,192.7,2,0.2,1,0.002,2,I9N-S145
4488,2,1.1744,2,34.7149,2,192.7,2,0.2,1,0.0024,2,I9N-S145
4490,2,1.1746,2,34.715,2,192.6,2,0.198,1,0.0024,2,I9N-S145
4492,2,1.1747,2,34.7149,2,192.7,2,0.208,1,0.0024,2,I9N-S145
4494,2,1.1748,2,34.7148,2,192.6,2,0.206,1,0.0016,2,I9N-S145
4496,2,1.175,2,34.7149,2,192.6,2,0.203,1,0.0016,2,I9N-S145
4498,2,1.1753,2,34.7148,2,192.7,2,0.199,1,0.002,2,I9N-S145
4500,2,1.1755,2,34.7148,2,192.7,2,0.2,1,0.0016,2,I9N-S145
4502,2,1.1757,2,34.7148,2,192.8,2,0.201,1,0.0016,2,I9N-S145
4504,2,1.1759,2,34.7149,2,192.8,2,0.202,1,0.002,2,I9N-S145
4506,2,1.1761,2,34.715,2,192.9,2,0.202,1,0.002,2,I9N-S145
4508,2,1.1764,2,34.7149,2,192.8,2,0.207,1,0.002,2,I9N-S145
4510,2,1.1766,2,34.7148,2,192.8,2,0.205,1,0.0016,2,I9N-S145
4512,2,1.1768,2,34.7149,2,192.7,2,0.2,1,0.002,2,I9N-S145
4514,2,1.1771,2,34.7149,2,192.7,2,0.202,1,0.0024,2,I9N-S145
4516,2,1.1773,2,34.7149,2,192.8,2,0.202,1,0.002,2,I9N-S145
4518,2,1.1776,2,34.715,2,192.8,2,0.201,1,0.0024,2,I9N-S145
4520,2,1.1778,2,34.7149,2,192.8,2,0.205,1,0.0024,2,I9N-S145
4522,2,1.1781,2,34.7149,2,192.6,2,0.205,1,0.0024,2,I9N-S145
4524,2,1.1783,2,34.7147,2,192.7,2,0.203,1,0.0024,2,I9N-S145
4526,2,1.1784,2,34.7148,2,192.7,2,0.201,1,0.0016,2,I9N-S145
4528,2,1.1787,2,34.7149,2,192.8,2,0.205,1,0.0016,2,I9N-S145
4530,2,1.179,2,34.7149,2,192.8,2,0.204,1,0.002,2,I9N-S145
4532,2,1.1792,2,34.7148,2,192.8,2,0.203,1,0.002,2,I9N-S145
4534,2,1.1796,2,34.7147,2,192.7,2,0.205,1,0.0024,2,I9N-S145
4536,2,1.1798,2,34.7146,2,192.7,2,0.202,1,0.0024,2,I9N-S145
4538,2,1.1801,2,34.7146,2,192.8,2,0.204,1,0.0024,2,I9N-S145
4540,2,1.1805,2,34.7146,2,192.6,2,0.202,1,0.0024,2,I9N-S145
4542,2,1.1806,2,34.7146,2,192.6,2,0.204,1,0.0024,2,I9N-S145
4544,2,1.1809,2,34.7145,2,192.7,2,0.204,1,0.0024,2,I9N-S145
4546,2,1.1811,2,34.7145,2,192.7,2,0.204,1,0.0024,2,I9N-S145
4548,2,1.1813,2,34.7145,2,192.4,2,0.203,1,0.0024,2,I9N-S145
4550,2,1.1817,2,34.7144,2,192.5,2,0.202,1,0.0024,2,I9N-S145
0,6,30.2323,6,33.8328,6,196.2,6,0.134,1,-999,9,I9N-S162
2,2,30.2239,2,33.8309,2,196.2,7,0.132,1,-999,9,I9N-S162
4,2,30.2154,2,33.829,2,196.1,7,0.131,1,0.0374,2,I9N-S162
6,2,30.1579,2,33.8275,2,196.5,2,0.136,1,0.0382,2,I9N-S162
8,2,30.1313,2,33.8264,2,196.6,2,0.133,1,0.0394,2,I9N-S162
10,2,30.1203,2,33.826,2,197.2,2,0.124,1,0.0398,2,I9N-S162
12,2,30.1159,2,33.8257,2,197.6,2,0.123,1,0.0402,2,I9N-S162
14,2,30.1111,2,33.8253,2,198.2,2,0.134,1,0.0402,2,I9N-S162
16,2,30.1039,2,33.825,2,198.5,2,0.134,1,0.0406,2,I9N-S162
18,2,30.0986,2,33.825,2,198.4,2,0.129,1,0.0406,2,I9N-S162
20,2,30.0937,2,33.8257,2,198.3,2,0.123,1,0.0406,2,I9N-S162
22,2,30.0911,2,33.8281,2,198.6,2,0.126,1,0.0406,2,I9N-S162
24,2,30.0868,2,33.829,2,198.7,2,0.13,1,0.041,2,I9N-S162
26,2,30.078,2,33.8287,2,198.8,2,0.129,1,0.041,2,I9N-S162
28,2,30.0762,2,33.8296,2,198.9,2,0.13,1,0.041,2,I9N-S162
30,2,30.0771,2,33.8367,2,199.1,2,0.129,1,0.0402,2,I9N-S162
32,2,30.0793,2,33.8554,2,199.3,2,0.129,1,0.0402,2,I9N-S162
34,2,30.0289,2,33.8528,2,199.5,2,0.131,1,0.0406,2,I9N-S162
36,2,29.955,2,33.8272,2,199.4,2,0.135,1,0.0414,2,I9N-S162
38,2,29.9071,2,33.812,2,199.4,2,0.136,1,0.0422,2,I9N-S162
40,2,29.5249,2,33.7301,2,199.7,2,0.143,1,0.0446,2,I9N-S162
42,2,28.8015,2,33.6163,2,198.8,2,0.15,1,0.0511,2,I9N-S162
44,2,28.4637,2,33.5886,2,196,2,0.16,1,0.0576,2,I9N-S162
46,2,28.301,2,33.6259,2,194.5,2,0.159,1,0.0637,2,I9N-S162
48,2,28.2954,2,33.7807,2,191.9,2,0.159,1,0.0694,2,I9N-S162
50,2,28.3211,2,33.8891,2,191.6,2,0.153,1,0.071,2,I9N-S162
52,2,28.1891,2,33.9236,2,191,2,0.158,1,0.069,2,I9N-S162
54,2,28.1602,2,33.996,2,189,2,0.159,1,0.0666,2,I9N-S162
56,2,27.6408,2,34.1207,2,189.1,2,0.164,1,0.0682,2,I9N-S162
58,2,26.7137,2,34.1637,2,175.7,2,0.169,1,0.0702,2,I9N-S162
60,2,26.2823,2,34.3111,2,157.7,2,0.169,1,0.067,2,I9N-S162
62,2,26.0243,2,34.3946,2,147,2,0.172,1,0.0617,2,I9N-S162
64,2,25.8397,2,34.3892,2,140.8,2,0.171,1,0.0576,2,I9N-S162
66,2,25.6905,2,34.3921,2,135.1,2,0.173,1,0.0544,2,I9N-S162
68,2,25.4109,2,34.4154,2,130.7,2,0.168,1,0.0503,2,I9N-S162
70,2,24.5649,2,34.4988,2,120.9,2,0.176,1,0.0455,2,I9N-S162
72,2,24.0968,2,34.5677,2,104.2,2,0.174,1,0.041,2,I9N-S162
74,2,23.9852,2,34.6299,2,93.7,2,0.174,1,0.0366,2,I9N-S162
76,2,24.0038,2,34.6603,2,91.3,2,0.179,1,0.0333,2,I9N-S162
78,2,24.0373,2,34.6886,2,90.9,2,0.172,1,0.0313,2,I9N-S162
80,2,23.9976,2,34.7185,2,90.8,2,0.175,1,0.0293,2,I9N-S162
82,2,23.7008,2,34.7312,2,88.2,2,0.176,1,0.0273,2,I9N-S162
84,2,23.3006,2,34.7398,2,82.4,2,0.174,1,0.0257,2,I9N-S162
86,2,23.0384,2,34.7309,2,75.3,2,0.173,1,0.0241,2,I9N-S162
88,2,22.6674,2,34.7074,2,69.7,2,0.174,1,0.0221,2,I9N-S162
90,2,21.9695,2,34.7099,2,64.4,2,0.178,1,0.0196,2,I9N-S162
92,2,21.4034,2,34.7255,2,59.4,2,0.178,1,0.018,2,I9N-S162
94,2,21.2369,2,34.7199,2,55.9,2,0.176,1,0.0176,2,I9N-S162
96,2,21.0399,2,34.7252,2,55.1,2,0.178,1,0.0168,2,I9N-S162
98,2,20.7787,2,34.7703,2,52.9,2,0.181,1,0.016,2,I9N-S162
100,2,20.3688,2,34.8087,2,50,2,0.186,1,0.0152,2,I9N-S162
102,2,19.9738,2,34.8372,2,48.7,2,0.183,1,0.014,2,I9N-S162
104,2,19.5358,2,34.8624,2,46.6,2,0.182,1,0.0132,2,I9N-S162
106,2,19.3268,2,34.8682,2,44.7,2,0.186,1,0.0124,2,I9N-S162
108,2,19.0437,2,34.8885,2,43.8,2,0.184,1,0.0116,2,I9N-S162
110,2,18.8528,2,34.8981,2,42.7,2,0.182,1,0.0108,2,I9N-S162
112,2,18.4108,2,34.8947,2,41.7,2,0.183,1,0.0104,2,I9N-S162
114,2,18.0992,2,34.8931,2,39.1,2,0.19,1,0.0104,2,I9N-S162
116,2,17.9647,2,34.9018,2,36.3,2,0.194,1,0.0096,2,I9N-S162
118,2,17.7492,2,34.9056,2,32.9,2,0.189,1,0.0088,2,I9N-S162
120,2,17.474,2,34.9124,2,34.1,2,0.191,1,0.0084,2,I9N-S162
122,2,17.1953,2,34.8967,2,31.9,2,0.198,1,0.008,2,I9N-S162
124,2,16.8633,2,34.9026,2,25.1,2,0.198,1,0.008,2,I9N-S162
126,2,16.6213,2,34.9053,2,25.1,2,0.192,1,0.008,2,I9N-S162
128,2,16.3972,2,34.9136,2,26.2,2,0.197,1,0.008,2,I9N-S162
130,2,15.9246,2,34.9218,2,25.7,2,0.196,1,0.0076,2,I9N-S162
132,2,15.7768,2,34.9463,2,24.6,2,0.2,1,0.0068,2,I9N-S162
134,2,15.6385,2,34.9624,2,21.5,2,0.196,1,0.0064,2,I9N-S162
136,2,15.5972,2,34.9677,2,21,2,0.2,1,0.0064,2,I9N-S162
138,2,15.4558,2,34.9707,2,20.9,2,0.199,1,0.0064,2,I9N-S162
140,2,15.3413,2,34.9726,2,20.4,2,0.2,1,0.006,2,I9N-S162
142,2,15.2913,2,34.9748,2,19.9,2,0.197,1,0.0056,2,I9N-S162
144,2,15.156,2,34.988,2,19.8,2,0.198,1,0.0052,2,I9N-S162
146,2,15.0762,2,34.9915,2,19.5,2,0.2,1,0.0052,2,I9N-S162
148,2,15.0144,2,34.9926,2,19.1,2,0.202,1,0.0052,2,I9N-S162
150,2,14.9951,2,34.9949,2,18.9,2,0.202,1,0.0056,2,I9N-S162
152,2,14.9537,2,35.0018,2,18.7,2,0.2,1,0.006,2,I9N-S162
154,2,14.877,2,34.9997,2,18.1,2,0.199,1,0.006,2,I9N-S162
156,2,14.7769,2,35.0017,2,17.7,2,0.197,1,0.006,2,I9N-S162
158,2,14.6775,2,35.002,2,17.7,2,0.2,1,0.0056,2,I9N-S162
160,2,14.6254,2,35.0025,2,17.6,2,0.201,1,0.006,2,I9N-S162
162,2,14.5762,2,35.0061,2,16.9,2,0.203,1,0.0068,2,I9N-S162
164,2,14.5171,2,35.0121,2,16.6,2,0.201,1,0.006,2,I9N-S162
166,2,14.3662,2,35.007,2,16.6,2,0.206,1,0.0056,2,I9N-S162
168,2,14.2619,2,35.0085,2,16,2,0.201,1,0.006,2,I9N-S162
170,2,14.1262,2,35.0032,2,15.6,2,0.207,1,0.0064,2,I9N-S162
172,2,14.0988,2,35.0144,2,15,2,0.207,1,0.0064,2,I9N-S162
174,2,13.9855,2,35.0177,2,15.3,2,0.202,1,0.006,2,I9N-S162
176,2,13.9259,2,35.0255,2,15.2,2,0.203,1,0.0056,2,I9N-S162
178,2,13.8937,2,35.0296,2,15.8,2,0.203,1,0.0056,2,I9N-S162
180,2,13.7951,2,35.0275,2,16,2,0.203,1,0.006,2,I9N-S162
182,2,13.6644,2,35.0276,2,15.5,2,0.202,1,0.0068,2,I9N-S162
184,2,13.5702,2,35.0259,2,15.3,2,0.204,1,0.0068,2,I9N-S162
186,2,13.4855,2,35.0245,2,15.6,2,0.208,1,0.0068,2,I9N-S162
188,2,13.4142,2,35.0278,2,16.1,2,0.21,1,0.0068,2,I9N-S162
190,2,13.357,2,35.0305,2,16.5,2,0.206,1,0.0068,2,I9N-S162
192,2,13.2623,2,35.0355,2,16.6,2,0.203,1,0.0068,2,I9N-S162
194,2,13.1709,2,35.0364,2,16.8,2,0.203,1,0.0068,2,I9N-S162
196,2,13.0878,2,35.0343,2,17.4,2,0.211,1,0.0076,2,I9N-S162
198,2,12.987,2,35.0258,2,17.7,2,0.204,1,0.0076,2,I9N-S162
200,2,12.9288,2,35.0284,2,17.9,2,0.205,1,0.0076,2,I9N-S162
202,2,12.9198,2,35.0287,2,18,2,0.21,1,0.008,2,I9N-S162
204,2,12.8951,2,35.0294,2,18.1,2,0.207,1,0.008,2,I9N-S162
206,2,12.8405,2,35.0308,2,18.3,2,0.209,1,0.008,2,I9N-S162
208,2,12.7847,2,35.0316,2,18.4,2,0.206,1,0.008,2,I9N-S162
210,2,12.7509,2,35.0321,2,18.5,2,0.209,1,0.008,2,I9N-S162
212,2,12.6948,2,35.0311,2,18.6,2,0.205,1,0.0084,2,I9N-S162
214,2,12.6608,2,35.032,2,18.7,2,0.208,1,0.0084,2,I9N-S162
216,2,12.6168,2,35.0343,2,18.9,2,0.208,1,0.0084,2,I9N-S162
218,2,12.5874,2,35.0359,2,19.1,2,0.203,1,0.0092,2,I9N-S162
220,2,12.5682,2,35.0366,2,19.3,2,0.207,1,0.0092,2,I9N-S162
222,2,12.5345,2,35.0383,2,19.5,2,0.208,1,0.0088,2,I9N-S162
224,2,12.5106,2,35.0394,2,19.6,2,0.209,1,0.0088,2,I9N-S162
226,2,12.4951,2,35.0414,2,19.8,2,0.209,1,0.0088,2,I9N-S162
228,2,12.4645,2,35.0435,2,20,2,0.207,1,0.0088,2,I9N-S162
230,2,12.43,2,35.0446,2,20.1,2,0.203,1,0.0088,2,I9N-S162
232,2,12.3854,2,35.0454,2,20.3,2,0.203,1,0.0088,2,I9N-S162
234,2,12.3525,2,35.0469,2,20.5,2,0.209,1,0.0088,2,I9N-S162
236,2,12.3005,2,35.0474,2,20.6,2,0.205,1,0.0092,2,I9N-S162
238,2,12.269,2,35.0473,2,20.8,2,0.202,1,0.0096,2,I9N-S162
240,2,12.2548,2,35.0478,2,20.9,2,0.209,1,0.0092,2,I9N-S162
242,2,12.2437,2,35.0488,2,21,2,0.209,1,0.0088,2,I9N-S162
244,2,12.2213,2,35.0496,2,21.1,2,0.21,1,0.0088,2,I9N-S162
246,2,12.1985,2,35.0516,2,21,2,0.208,1,0.0088,2,I9N-S162
248,2,12.1663,2,35.0524,2,21.1,2,0.212,1,0.0088,2,I9N-S162
250,2,12.1493,2,35.0512,2,21.2,2,0.207,1,0.0088,2,I9N-S162
252,2,12.1326,2,35.0516,2,21.2,2,0.209,1,0.0088,2,I9N-S162
254,2,12.1163,2,35.0513,2,21.2,2,0.206,1,0.0088,2,I9N-S162
256,2,12.1044,2,35.0518,2,21.3,2,0.208,1,0.0088,2,I9N-S162
258,2,12.0795,2,35.0533,2,21.3,2,0.202,1,0.0088,2,I9N-S162
260,2,12.0709,2,35.0536,2,21.3,2,0.206,1,0.0088,2,I9N-S162
262,2,12.0494,2,35.0547,2,21.5,2,0.207,1,0.0092,2,I9N-S162
264,2,12.0287,2,35.0554,2,21.5,2,0.209,1,0.0092,2,I9N-S162
266,2,12.0156,2,35.0562,2,21.6,2,0.21,1,0.0092,2,I9N-S162
268,2,12.0091,2,35.0565,2,21.8,2,0.211,1,0.0088,2,I9N-S162
270,2,11.9774,2,35.0581,2,22.1,2,0.207,1,0.0088,2,I9N-S162
272,2,11.9389,2,35.0591,2,22.3,2,0.207,1,0.0088,2,I9N-S162
274,2,11.9041,2,35.0588,2,22.5,2,0.206,1,0.0088,2,I9N-S162
276,2,11.8548,2,35.0564,2,22.5,2,0.213,1,0.0088,2,I9N-S162
278,2,11.8074,2,35.054,2,22.4,2,0.205,1,0.0088,2,I9N-S162
280,2,11.7874,2,35.057,2,22,2,0.209,1,0.0092,2,I9N-S162
282,2,11.7667,2,35.0574,2,22.1,2,0.21,1,0.0092,2,I9N-S162
284,2,11.76,2,35.0597,2,22.2,2,0.212,1,0.0092,2,I9N-S162
286,2,11.7569,2,35.0629,2,22.6,2,0.211,1,0.0092,2,I9N-S162
288,2,11.7558,2,35.0636,2,23.5,2,0.203,1,0.0096,2,I9N-S162
290,2,11.7463,2,35.064,2,24.2,2,0.208,1,0.0096,2,I9N-S162
292,2,11.7262,2,35.0644,2,24.4,2,0.209,1,0.0096,2,I9N-S162
294,2,11.6899,2,35.0626,2,24.5,2,0.206,1,0.0092,2,I9N-S162
296,2,11.6698,2,35.064,2,24.2,2,0.211,1,0.0092,2,I9N-S162
298,2,11.6525,2,35.0631,2,24.4,2,0.21,1,0.0092,2,I9N-S162
300,2,11.6514,2,35.0647,2,24.3,2,0.207,1,0.0096,2,I9N-S162
302,2,11.6463,2,35.0689,2,24.6,2,0.204,1,0.01,2,I9N-S162
304,2,11.6375,2,35.0733,2,25.6,2,0.208,1,0.0108,2,I9N-S162
306,2,11.619,2,35.0759,2,27,2,0.209,1,0.0108,2,I9N-S162
308,2,11.604,2,35.0741,2,28.4,2,0.213,1,0.01,2,I9N-S162
310,2,11.5981,2,35.0793,2,28.5,2,0.206,1,0.01,2,I9N-S162
312,2,11.6044,2,35.091,2,30.2,2,0.204,1,0.0104,2,I9N-S162
314,2,11.6075,2,35.0975,2,32.7,2,0.206,1,0.0112,2,I9N-S162
316,2,11.5679,2,35.0935,2,34.5,2,0.203,1,0.0112,2,I9N-S162
318,2,11.4917,2,35.0778,2,35.5,2,0.207,1,0.0108,2,I9N-S162
320,2,11.4641,2,35.0708,2,33.3,2,0.205,1,0.01,2,I9N-S162
322,2,11.449,2,35.0681,2,29.8,2,0.205,1,0.0096,2,I9N-S162
324,2,11.4466,2,35.0691,2,28.5,2,0.206,1,0.0096,2,I9N-S162
326,2,11.4677,2,35.0819,2,28,2,0.205,1,0.01,2,I9N-S162
328,2,11.4763,2,35.0894,2,29.5,2,0.207,1,0.0104,2,I9N-S162
330,2,11.4658,2,35.0904,2,32.3,2,0.21,1,0.0108,2,I9N-S162
332,2,11.4558,2,35.0894,2,34.3,2,0.203,1,0.0108,2,I9N-S162
334,2,11.4395,2,35.0887,2,35,2,0.204,1,0.0108,2,I9N-S162
336,2,11.4109,2,35.0872,2,35.1,2,0.21,1,0.0108,2,I9N-S162
338,2,11.3865,2,35.0858,2,35,2,0.208,1,0.0108,2,I9N-S162
340,2,11.3881,2,35.093,2,34.5,2,0.205,1,0.0108,2,I9N-S162
342,2,11.3756,2,35.0916,2,35.5,2,0.209,1,0.0112,2,I9N-S162
344,2,11.3784,2,35.0949,2,36.1,2,0.204,1,0.0112,2,I9N-S162
346,2,11.3782,2,35.0965,2,38.2,2,0.203,1,0.0112,2,I9N-S162
348,2,11.367,2,35.0969,2,41.6,2,0.203,1,0.0112,2,I9N-S162
350,2,11.3586,2,35.0959,2,43.1,2,0.203,1,0.0112,2,I9N-S162
352,2,11.343,2,35.0939,2,43.4,2,0.202,1,0.0112,2,I9N-S162
354,2,11.3201,2,35.0909,2,43.3,2,0.212,1,0.0112,2,I9N-S162
356,2,11.2771,2,35.0847,2,42.7,2,0.206,1,0.0112,2,I9N-S162
358,2,11.2708,2,35.0864,2,40.4,2,0.206,1,0.0108,2,I9N-S162
360,2,11.2531,2,35.0863,2,38.4,2,0.205,1,0.0108,2,I9N-S162
362,2,11.2604,2,35.095,2,37.6,2,0.205,1,0.0108,2,I9N-S162
364,2,11.2565,2,35.0998,2,37.8,2,0.205,1,0.0108,2,I9N-S162
366,2,11.2375,2,35.0973,2,38.6,2,0.206,1,0.0108,2,I9N-S162
368,2,11.2166,2,35.0947,2,38.4,2,0.203,1,0.0112,2,I9N-S162
370,2,11.1941,2,35.0936,2,37.1,2,0.207,1,0.0112,2,I9N-S162
372,2,11.1898,2,35.0946,2,36,2,0.206,1,0.0112,2,I9N-S162
374,2,11.1902,2,35.0985,2,35.6,2,0.207,1,0.0108,2,I9N-S162
376,2,11.1653,2,35.0969,2,36.5,2,0.209,1,0.0108,2,I9N-S162
378,2,11.1347,2,35.0915,2,37.7,2,0.205,1,0.0108,2,I9N-S162
380,2,11.1244,2,35.0896,2,37.6,2,0.213,1,0.0108,2,I9N-S162
382,2,11.072,2,35.0826,2,37,2,0.208,1,0.0108,2,I9N-S162
384,2,11.0096,2,35.0724,2,35.9,2,0.211,1,0.0108,2,I9N-S162
386,2,10.9614,2,35.0638,2,34.4,2,0.211,1,0.0108,2,I9N-S162
388,2,10.9454,2,35.0603,2,32.3,2,0.21,1,0.0108,2,I9N-S162
390,2,10.93,2,35.0585,2,30.3,2,0.211,1,0.0108,2,I9N-S162
392,2,10.9013,2,35.0577,2,29.4,2,0.215,1,0.0104,2,I9N-S162
394,2,10.8721,2,35.0547,2,29,2,0.208,1,0.01,2,I9N-S162
396,2,10.8558,2,35.054,2,28.2,2,0.208,1,0.01,2,I9N-S162
398,2,10.8454,2,35.053,2,27.3,2,0.213,1,0.0104,2,I9N-S162
400,2,10.8398,2,35.0542,2,26.5,2,0.208,1,0.0108,2,I9N-S162
402,2,10.8257,2,35.0542,2,26.5,2,0.214,1,0.0108,2,I9N-S162
404,2,10.8115,2,35.0537,2,26.8,2,0.21,1,0.0108,2,I9N-S162
406,2,10.7907,2,35.0536,2,26.6,2,0.213,1,0.0104,2,I9N-S162
408,2,10.7833,2,35.0533,2,25.6,2,0.213,1,0.01,2,I9N-S162
410,2,10.7723,2,35.0528,2,24.8,2,0.215,1,0.0096,2,I9N-S162
412,2,10.7672,2,35.0521,2,24.2,2,0.216,1,0.0096,2,I9N-S162
414,2,10.7562,2,35.0517,2,23.6,2,0.211,1,0.0096,2,I9N-S162
416,2,10.7357,2,35.0534,2,23.1,2,0.207,1,0.0096,2,I9N-S162
418,2,10.7206,2,35.0539,2,23.4,2,0.211,1,0.0096,2,I9N-S162
420,2,10.7129,2,35.0536,2,24.8,2,0.21,1,0.0096,2,I9N-S162
422,2,10.6901,2,35.0542,2,25.6,2,0.209,1,0.0092,2,I9N-S162
424,2,10.6621,2,35.0517,2,25.5,2,0.211,1,0.0092,2,I9N-S162
426,2,10.6456,2,35.0502,2,24.9,2,0.212,1,0.0088,2,I9N-S162
428,2,10.638,2,35.05,2,24.3,2,0.213,1,0.0088,2,I9N-S162
430,2,10.6173,2,35.0504,2,23.9,2,0.211,1,0.0088,2,I9N-S162
432,2,10.6047,2,35.0504,2,23.9,2,0.207,1,0.0092,2,I9N-S162
434,2,10.6031,2,35.0504,2,23.7,2,0.214,1,0.0092,2,I9N-S162
436,2,10.6001,2,35.0506,2,23.6,2,0.218,1,0.0092,2,I9N-S162
438,2,10.5849,2,35.0507,2,23.5,2,0.211,1,0.0088,2,I9N-S162
440,2,10.5829,2,35.0505,2,23.2,2,0.212,1,0.0088,2,I9N-S162
442,2,10.5817,2,35.0504,2,22.9,2,0.214,1,0.0088,2,I9N-S162
444,2,10.5787,2,35.0503,2,22.7,2,0.217,1,0.0088,2,I9N-S162
446,2,10.5735,2,35.05,2,22.6,2,0.211,1,0.0088,2,I9N-S162
448,2,10.5617,2,35.0499,2,22.3,2,0.216,1,0.0088,2,I9N-S162
450,2,10.5537,2,35.0499,2,21.9,2,0.216,1,0.0088,2,I9N-S162
452,2,10.5415,2,35.0497,2,21.7,2,0.22,1,0.0088,2,I9N-S162
454,2,10.5278,2,35.0486,2,21.6,2,0.219,1,0.0088,2,I9N-S162
456,2,10.5246,2,35.049,2,21.3,2,0.218,1,0.0088,2,I9N-S162
458,2,10.5217,2,35.0489,2,21.1,2,0.215,1,0.0088,2,I9N-S162
460,2,10.5146,2,35.0495,2,20.9,2,0.214,1,0.0088,2,I9N-S162
462,2,10.507,2,35.0501,2,21,2,0.22,1,0.0092,2,I9N-S162
464,2,10.5032,2,35.0502,2,21.2,2,0.218,1,0.0096,2,I9N-S162
466,2,10.4935,2,35.0506,2,21.3,2,0.216,1,0.0092,2,I9N-S162
468,2,10.4723,2,35.0512,2,21.5,2,0.211,1,0.0084,2,I9N-S162
470,2,10.457,2,35.052,2,21.8,2,0.219,1,0.008,2,I9N-S162
472,2,10.4546,2,35.0521,2,21.9,2,0.21,1,0.008,2,I9N-S162
474,2,10.4517,2,35.0523,2,21.8,2,0.216,1,0.008,2,I9N-S162
476,2,10.4419,2,35.0524,2,21.7,2,0.214,1,0.008,2,I9N-S162
478,2,10.4275,2,35.0529,2,21.6,2,0.212,1,0.008,2,I9N-S162
